gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,0,0,0.027777777777777776,1,1,0.19735096308157,-1.297634035322363,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,1,0.5416666666666666,1,0,1.1743734101157006,0.8923353321820813,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0.7638888888888888,0,1,-0.32444960715384885,0.6383886323358197,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,1,1,1.0,1,1,0.23336817620168568,1.150161381994367,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0,0,1,1,0.9722222222222222,1,0,0.3199871840965901,1.1904408694284494,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.05555555555555555,1,1,0.14161432436766072,-1.0139434860712782,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,0,0,0,0.09722222222222221,1,1,0.6806592037646712,-0.5588163583767342,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,1,1,0.75,1,1,-1.4953254660299036,-0.16945784910684303,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,1,1,0.4305555555555555,1,1,1.2910041551766835,0.7171803583906702,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,1,1,0.8333333333333333,1,1,0.34446440185869115,1.0263685872168962,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.013888888888888888,1,0,-0.47144002523270284,-1.6675243016930763,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0.9027777777777777,1,1,0.2170013058575682,1.0486672030676802,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.16666666666666666,1,0,-1.502433142134047,-1.0149712082106066,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1.0,0,1,0.024925135823293566,1.0925110051785358,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,0,0,0.09722222222222221,1,0,-1.532691743733724,-1.2803441180718673,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,1,1,0,0.611111111111111,1,1,0.6790418661817531,0.8345673758217897,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0.09722222222222221,1,1,0.8033951585057019,-0.5559070822061789,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.16666666666666666,1,0,-1.3312489860085228,-0.9184810585154985,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.861111111111111,1,1,-0.13849262129157028,0.8561124632530985,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
1,0,1,1,0.05555555555555555,1,1,-1.4899976473511949,-1.521371892123099,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.06944444444444445,1,1,-0.011316615405859785,-0.8359219361799965,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.027777777777777776,1,1,0.3754455539959961,-1.2364705968094867,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,1,0.19571293440769175,-1.5559613585120573,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0.5555555555555556,1,1,0.23009541113685228,0.5974908166753006,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0.013888888888888888,0,0,-0.9538179111914311,-1.7683134296080882,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,1,0.3472222222222222,1,0,-1.522002691624471,-0.7792104618662935,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.08333333333333333,1,1,-0.2861631001453572,-0.8876467243067776,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.5694444444444444,1,1,0.3248839369051325,0.6719233464807112,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,1,0.125,1,1,-0.47311512635744074,-0.6877433290175015,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.013888888888888888,1,1,0.36077350185830354,-1.531768867723283,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.3055555555555555,1,1,0.3819646095311672,0.19945296662191045,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0.5277777777777778,1,1,0.8066202849720674,0.7452454656734809,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,0,1,0,0.3194444444444444,1,1,1.1327661128511823,0.36687776492875424,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.8333333333333333,1,0,0.4129146361669009,1.0461476636741998,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,0,0.6527777777777778,1,1,0.056192198359824946,0.6515568417038724,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0,0,1,1,1.0,1,0,0.9209584904165891,1.4676223329162563,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,1,0.9722222222222222,1,1,1.3500139790387027,1.5992243458550475,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,1,0.20553995034496142,-1.5544892000064607,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,1,0.05555555555555555,1,1,0.7049117228950418,-0.8201599106599712,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.1111111111111111,1,0,0.3689253573087418,-0.6291219574599314,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.986111111111111,1,1,1.6028322201722462,1.6919858009193232,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,0,0,0.027777777777777776,1,1,0.5186066256760151,-1.2771782639774323,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.4722222222222222,1,0,-1.522002691624471,-0.48554008532746495,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,0.5555555555555556,1,1,0.5121108288236174,0.6954821396252598,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.2777777777777778,1,0,-1.5291275542812812,-0.7735611070726115,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.375,1,1,0.8098451708596047,0.4405731256079267,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.41666666666666663,1,1,1.0606674519964623,0.6515113084920588,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0.125,1,0,0.15473697326401953,-0.5110384885325406,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,0.041666666666666664,1,0,0.9932749568794451,-0.9919993698809487,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.16666666666666666,1,0,-1.3330020864700687,-0.9791188996386525,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0.986111111111111,1,0,0.6984457642301536,1.3798911855484675,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,1,0.375,1,0,-1.3487902643572867,-0.4122946248582735,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,0,0,1,0.5555555555555556,1,1,-0.00802021744947359,0.4680317974185315,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0.7222222222222222,0,0,-1.1535481898765754,0.12498614917249574,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,0.9722222222222222,1,1,0.9900633326967356,1.4885743614139104,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,1,0.041666666666666664,1,0,0.2088150068069532,-1.0840578652319985,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
1,0,1,1,0.1388888888888889,1,1,-1.3523012806274508,-1.0278121697677798,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.09722222222222221,1,0,-1.5344742806816938,-1.3836140076251542,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.8472222222222222,1,1,1.044630501399847,1.278899508777888,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0.09722222222222221,1,0,-0.05090014107051056,-0.7697308013863204,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
1,0,1,1,1.0,1,1,1.3133403340402952,1.5966792549169702,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0.013888888888888888,1,1,-1.4917733084592262,-1.9181450100966755,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,-0.1401477291203576,-1.6090035648261483,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,0,0.041666666666666664,1,1,0.41454288004017137,-1.0593630360673787,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.3472222222222222,1,0,-1.3137303674800405,-0.5311005069615462,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,1,0.013888888888888888,0,0,-1.1396980703646455,-1.8141907697050925,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,0,1,1,0.4583333333333333,1,1,0.4844916299473512,0.49288969234250213,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,1,0,0,0.4444444444444444,1,1,0.49586661370101015,0.5382616218942248,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,1,0.7222222222222222,1,0,-1.347035103455946,-0.026329686790495917,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0.38888888888888884,1,1,1.1983613105578268,0.5863362112599376,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0.2222222222222222,1,1,0.6661008909098363,-0.015727439959300055,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.3611111111111111,1,0,0.4779901410336601,0.30656540619901607,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,0.013888888888888888,1,1,0.4779901410336601,-1.515239459705971,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.8055555555555555,1,0,0.5932317043778684,1.1084052714810333,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0,1,1,0,0.8333333333333333,1,1,1.3452319678008884,1.4110502872938346,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.4444444444444444,1,0,0.8694625127264839,0.6051755289745372,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.25,1,1,-1.5237834696650754,-0.8090279930120642,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,1,1.0109348732234418,-1.4458700148953536,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,1,1,0.6666666666666666,0,0,-1.1604777312836092,0.005363649434198916,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,1,0.7083333333333333,1,1,0.6483004197889143,0.9538938401405332,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,1.0,0,1,-0.3361125502090469,0.9028745386039718,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.3194444444444444,1,1,0.5445790883853496,0.2578006981322388,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0.06944444444444445,1,1,0.5543143629537655,-0.7723702757910904,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,0.15277777777777776,1,0,-1.5095453372504768,-1.1071571239568763,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,1,1,0,0.7222222222222222,1,1,1.2910041551766835,1.2587357399289838,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.5694444444444444,1,0,-0.4747903376503248,0.3044457168749222,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0.875,1,1,0.5624252695740933,1.1508267934447687,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0.8472222222222222,1,1,1.3547955399303913,1.406516597021476,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.16666666666666666,1,1,0.8082327579703855,-0.19221820082055846,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0.8549684707264834,-1.4652799776764234,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0.05555555555555555,1,0,-1.5166620974359089,-1.5181824264850936,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.19444444444444442,1,1,0.5137348789991455,-0.15665174178532518,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0.9583333333333333,1,0,-1.3681124095839265,0.1673209578811309,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,0.611111111111111,0,1,-0.3427793190214844,0.46090286902756933,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,1,0,0,0.18055555555555555,1,1,1.1823706957098494,-0.03921952472570141,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,1,0.125,1,1,1.2047560843474128,-0.297738106863952,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,1,0.3055555555555555,1,0,-1.502433142134047,-0.7512546529120067,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0.013888888888888888,1,1,-1.4899976473511949,-1.917545534927438,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,1,0,0,0.013888888888888888,0,1,-0.7020070481894584,-1.712944246774704,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,0.986111111111111,1,1,0.9547205391101466,1.4427059829214035,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,1,0.5833333333333333,1,0,-1.4033174700720765,-0.22132773025306338,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,0.013888888888888888,1,1,0.4974913397039211,-1.5125386150026865,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,1,0.3460956362629599,-1.5338755128016779,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0.5833333333333333,1,1,0.662865013815912,0.8001880764944415,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0.1111111111111111,1,0,-0.26620830902021525,-0.792200434388496,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0.9027777777777777,1,1,1.1807713442961718,1.4578245987885818,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.2777777777777778,1,1,0.1432549319110849,0.020098960181883698,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,1,0.5753992886698878,-1.5018824320898143,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,1,0.5833333333333333,1,1,0.1662151593051101,0.6626923100567409,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,0,1,1,0.7083333333333333,1,1,-1.3681124095839265,-0.09249371952418517,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,1,0,0.5972222222222222,1,1,0.5186066256760151,0.8110010074462103,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0.6388888888888888,1,1,0.9691822717439856,1.0154308876834977,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.7222222222222222,1,1,0.8114575236752856,1.0702457471207671,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0.1388888888888889,1,1,-1.5148824768613438,-1.1438330878309366,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,1,0,0,0.4861111111111111,1,0,0.8678522992145784,0.698920188267125,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1,0,1,1,0.9166666666666666,1,0,0.04961214734403453,0.942083873869075,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,1,0.7222222222222222,1,1,1.0189598683063703,1.139786071573822,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.6388888888888888,1,0,1.4328311941982004,1.1244167718940288,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,0.6944444444444444,1,1,0.20226458643059367,0.7853459054181419,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1,0,1,0,0.18055555555555555,1,1,1.2287290314832064,-0.010852608793275735,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,1,0,0,0.375,1,1,0.4487198697745836,0.34705811144633325,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.3055555555555555,1,1,1.1775724829665644,0.45222583260606863,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0.986111111111111,1,1,0.7097605357940939,1.3479832400551996,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,0,0,0.3611111111111111,1,0,-0.6293972649688263,-0.08252085055273839,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.625,1,1,0.9611485447676713,0.9668369308895296,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
0,0,0,0,0.2222222222222222,1,0,-1.5309095018581398,-0.9527960985094509,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.6805555555555555,1,1,1.369137527243713,1.1794419212690113,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
0,0,1,1,0.19444444444444442,1,0,-1.3119797342050687,-0.8327562642509606,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,1,0,0,0.2361111111111111,1,1,-0.6428886431924564,-0.40502156587111876,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,1.0,1,0,-1.375145712450133,0.15154299330316728,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,1,0,0.6805555555555555,1,1,0.9900633326967356,1.0786454963111674,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
